ts, location1, avg_temp1,location2, avg_temp2,location3, avg_temp3,location4, avg_temp4,location5, avg_temp5,location6, avg_temp6,location7, avg_temp7,location8, avg_temp8,location9, avg_temp9,location10, avg_temp10
2022-05-27T13:00:00,10762,37.56923076923077,15767,35.225,8066,35.04545454545455,50807,34.43882352941174,42191,33.00666666666667,9970,11.835714285714289,57386,12.536190476190479,54434,12.739999999999998,56874,12.775,57391,12.984285714285717
2022-05-27T12:00:00,10762,39.03529411764707,8066,38.746153846153845,15767,34.69047619047618,50807,33.927906976744175,21492,33.5625,57386,11.80095238095238,9970,12.272222222222222,10584,13.424999999999999,60773,13.532222222222222,56792,13.62090909090909
2022-05-27T14:00:00,15488,40.975,10762,36.49130434782609,42191,36.39130434782608,15767,34.62857142857143,7888,33.30769230769231,9970,11.540000000000001,54434,12.033333333333333,57386,12.553043478260872,56874,12.576190476190478,57391,12.794
2022-05-27T15:00:00,15488,36.7695652173913,42191,36.081818181818186,10762,35.59090909090908,5768,34.37777777777778,15767,32.27619047619047,9970,11.259090909090908,56874,12.051818181818179,54876,12.164444444444444,57386,12.491818181818182,57391,12.508571428571425
2022-05-27T16:00:00,42191,36.60000000000001,10762,33.924,5768,33.6,55731,31.955652173913048,52211,30.816666666666663,9970,11.039130434782608,32805,11.191666666666668,54876,11.661666666666664,56874,11.805,48128,11.945833333333333
2022-05-27T17:00:00,42191,34.85833333333334,10762,31.913043478260875,55731,30.921739130434776,59492,29.49083333333333,30134,28.16666666666667,48128,10.545833333333333,9970,10.900000000000004,54876,11.0875,54434,11.188695652173912,56874,11.586666666666666
2022-05-27T19:00:00,10762,28.829166666666676,30134,28.100000000000012,59492,28.00380952380952,55731,27.41478260869565,18029,27.370833333333326,44713,9.524,32805,9.583333333333332,27550,9.7125,56766,9.834166666666667,48128,10.054166666666669
2022-05-27T18:00:00,10762,30.196000000000005,55731,29.71739130434782,42191,29.240000000000006,59492,28.620000000000005,30134,28.13333333333334,32805,9.562499999999998,48128,10.504166666666666,44713,10.512500000000001,54434,10.816521739130438,9970,10.875000000000005
2022-05-27T21:00:00,30134,28.47083333333333,59492,27.281666666666666,18029,26.89999999999999,6091,26.507999999999996,10762,26.283333333333328,27550,7.062499999999999,56766,8.414166666666668,54931,8.7528,48128,9.2375,58935,9.387142857142859
2022-05-27T20:00:00,30134,28.200000000000003,10762,27.652173913043477,59492,27.575200000000006,18029,27.07916666666667,6091,26.675000000000008,27550,8.375,54931,8.711666666666666,56766,8.746666666666666,48128,9.437500000000002,44713,9.558333333333334
2022-05-27T22:00:00,30134,28.458333333333332,59492,27.661666666666665,18029,26.760869565217398,10762,26.548000000000002,6091,26.28333333333333,27550,6.212,56766,7.950833333333333,54931,8.06,3735,8.445833333333333,48128,8.679166666666664
2022-05-28T00:00:00,30134,28.424999999999994,18029,27.366666666666664,59492,27.01039999999999,6091,25.92083333333333,10762,25.279166666666672,27550,6.229166666666667,56766,7.255833333333334,54931,8.031200000000002,60773,8.083,48128,8.170833333333333
2022-05-27T23:00:00,30134,28.433333333333337,59492,27.523333333333337,18029,26.795652173913037,10762,26.112499999999997,6091,26.108333333333345,27550,6.083333333333331,56766,7.581666666666664,54931,8.004999999999999,3735,8.3,58935,8.37
2022-05-28T01:00:00,30134,28.511764705882356,18029,28.09444444444444,59492,26.565555555555555,6091,25.716666666666658,10762,24.599999999999994,27550,5.780000000000001,56766,6.6326315789473655,54931,7.375000000000002,5346,7.468421052631581,48128,7.526315789473688
2022-05-28T02:00:00,18029,29.045833333333338,30134,28.515789473684208,59492,26.251304347826075,6091,25.621739130434786,10762,24.27619047619047,27550,6.345833333333334,5346,6.754545454545454,56766,7.044347826086957,54931,7.222727272727274,48128,7.283333333333335
2022-05-28T03:00:00,18029,30.16250000000001,30134,28.5,59492,26.010833333333338,6091,25.512500000000003,10762,24.50416666666666,5346,5.856521739130434,27550,7.020833333333335,3735,7.129166666666669,10189,7.6499999999999995,48128,7.670833333333333
2022-05-28T04:00:00,18029,31.977272727272727,30134,28.463999999999995,59492,25.8264,6091,25.404166666666658,10762,25.395999999999994,5346,5.608333333333335,3735,8.056,48128,8.387999999999998,58935,8.44,10584,8.555555555555555
2022-05-28T05:00:00,18029,33.087500000000006,6022,30.965833333333325,30134,28.399999999999988,10762,28.3,55731,25.8495652173913,5346,7.124999999999999,10584,8.400000000000002,6062,8.745833333333335,9519,9.049999999999999,52915,9.051666666666668
2022-05-28T06:00:00,6022,37.19833333333333,18029,33.854166666666664,21492,30.96,10762,30.84,30134,28.359999999999985,10584,7.375,6062,8.82,9519,9.909090909090908,5346,9.975,58935,10.12
2022-05-28T08:00:00,6440,37.28333333333334,6022,36.17782608695652,4594,36.041666666666664,18029,35.89565217391305,21492,35.52222222222222,6062,9.173913043478258,9519,10.516666666666666,10584,10.557142857142859,52915,11.045454545454547,55582,11.475
2022-05-28T07:00:00,6022,36.16458333333333,18029,34.958333333333336,4594,34.17916666666667,10762,32.45000000000001,21492,29.740000000000002,6062,8.541666666666666,10584,10.245454545454546,9519,10.649999999999999,58935,10.701666666666668,11328,10.708333333333334
2022-05-28T11:00:00,8066,39.027272727272724,4594,37.25625,10762,35.40714285714286,7672,33.71071428571428,6440,33.695238095238096,6062,10.035714285714286,9519,11.26,54931,11.538181818181817,32805,12.069565217391302,57145,12.296000000000001
2022-05-28T09:00:00,4594,38.361111111111114,10762,37.04705882352941,6022,36.870000000000005,6440,36.6217391304348,18029,35.27777777777778,6062,8.813333333333333,52915,10.772499999999999,10584,11.675,55582,11.732500000000002,9519,11.918181818181818
2022-05-28T10:00:00,4594,40.09411764705882,10762,38.20952380952381,6440,35.40909090909091,8066,35.24782608695652,21492,34.31666666666667,6062,10.026666666666666,56061,10.03111111111111,9519,11.233333333333334,51487,11.37222222222222,54931,12.114
2022-05-28T12:00:00,8066,36.13478260869565,10762,32.78125000000001,15767,31.188235294117643,21492,31.14285714285714,6440,30.965217391304346,6062,10.085714285714285,9519,11.283333333333333,32805,12.485,57145,12.740000000000002,58935,12.92727272727273
2022-05-28T13:00:00,8066,32.00952380952381,10762,31.135294117647064,21492,31.01666666666667,53168,30.09636363636364,15767,30.066666666666674,6062,9.783333333333331,54931,9.988235294117645,32805,11.91304347826087,58706,12.789999962500003,9519,12.879999999999999
2022-05-28T14:00:00,42191,32.62173913043479,8066,30.749999999999996,21492,30.380000000000003,10762,30.271428571428572,6440,29.291304347826088,6062,8.52857142857143,32805,11.383333333333331,54931,11.558095238095238,58706,11.945000090833334,57145,12.045
2022-05-28T15:00:00,42191,37.770833333333336,15488,31.37083333333334,9652,29.925,10762,29.362499999999997,8066,29.082608695652162,6062,8.495833333333335,57145,10.148333333333333,32805,10.9,58706,11.151666720833333,54931,11.2425
2022-05-28T16:00:00,42191,38.150000000000006,5487,31.38333333333334,30134,28.803999999999995,59492,28.379166666666674,5768,28.285000000000004,6062,8.85416666666667,57145,9.995,54931,10.988333333333335,56061,11.068333333333333,58706,11.24500012583333
2022-05-28T18:00:00,30134,29.045833333333338,18029,27.62500000000001,59492,27.528333333333336,5768,27.229999999999997,42191,26.970833333333335,6062,8.508333333333331,57145,8.666666666666666,54931,9.204166666666664,58706,9.613333463666665,56766,9.9425
2022-05-28T17:00:00,42191,33.044000000000004,5768,29.847368421052625,30134,29.12083333333334,58451,28.457499999999996,59492,28.164166666666663,6062,9.220000000000002,57145,9.430000000000001,54931,9.8864,56766,10.147499999999999,58706,10.251666546333333
2022-05-28T19:00:00,30134,29.100000000000012,59492,27.414166666666663,18029,27.28260869565218,6091,26.454166666666662,60998,25.113043478260867,6062,7.562499999999999,5346,8.695652173913043,57145,8.736666666666666,54931,9.176666666666664,58706,9.601666927083334
2022-05-28T20:00:00,30134,29.100000000000012,18029,27.030434782608687,59492,26.691666666666666,6091,26.120833333333337,60998,24.67916666666667,6062,6.337500000000001,57386,8.580833333333333,5346,8.64583333333333,57145,8.905000000000001,3735,9.233333333333333
2022-05-28T21:00:00,30134,29.072727272727278,18029,27.008333333333336,59492,26.000833333333333,6091,25.878260869565214,60998,24.55666666666667,6062,6.654166666666665,57386,8.18869565217391,3735,8.279166666666667,5346,8.565217391304348,9519,8.683333333333335
2022-05-28T23:00:00,30134,28.899999999999988,18029,26.804347826086957,6091,25.575000000000003,59492,25.214166666666667,60998,24.60000000000001,3735,6.712500000000001,6062,6.774999999999999,19638,6.7799999999999985,54434,7.166363636363636,52045,7.6791666666666645
2022-05-28T22:00:00,30134,28.97916666666666,18029,26.68333333333334,6091,25.729166666666675,59492,25.54782608695652,60998,24.580833333333334,6062,6.195833333333333,3735,7.429166666666666,19638,7.746666666666667,9519,8.009090909090908,52045,8.391666666666666
2022-05-29T00:00:00,30134,28.833333333333325,18029,27.404347826086955,6091,25.430434782608685,59492,24.979999999999993,60998,24.60000000000001,54434,5.97913043478261,6062,6.55,52045,6.6695652173913045,10584,7.089999999999999,60773,7.334736842105264
2022-05-29T01:00:00,30134,28.77058823529412,18029,28.43529411764706,6091,25.18666666666667,59492,24.749999999999993,60998,24.536666666666665,54434,5.611428571428571,52045,5.941666666666666,10584,5.975,6062,6.0,57386,6.158095238095239
2022-05-29T02:00:00,18029,29.27368421052632,30134,28.65500000000001,6091,25.027777777777782,59492,24.582857142857147,60998,24.501176470588234,54434,4.838181818181818,10584,5.311111111111112,60773,5.741250000000001,57386,5.844545454545454,52045,5.927777777777777
2022-05-29T03:00:00,18029,30.42105263157895,30134,28.589473684210535,6091,24.72777777777777,60998,24.439999999999998,59492,24.402222222222218,10584,4.92,56347,5.723333333333333,54434,5.896363636363637,52045,5.911111111111112,6062,6.0
